"","Chirsutav12","pval","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","X","Athaliana","Chir_length","Ath_length","TF","TF_family","Gene_code_name","Gene_functions"
"7058","Chir04Ox-b26270.2",0,1.60692559680162,0.557,0.056,0,"10","Chir04Ox-b26270.2",NA,NA,NA,NA,NA,NA,NA,NA
"7059","Chir03Ox-b10590.2",0,1.60424029394711,0.694,0.244,0,"10","Chir03Ox-b10590.2",6337,"AT3G11320",2537,2601,NA,NA,"F11B9.28","antiporter activity, cell differentiation, defense response to bacterium, developmental growth, endoplasmic reticulum, Golgi apparatus, organic anion transmembrane transporter activity, plasma membrane, regulation of defense response, regulation of immune system process, response to inorganic substance, root morphogenesis, tissue development"
"7060","Chir01Ox-b35830.2",0,1.5930310918735,0.992,0.915,0,"10","Chir01Ox-b35830.2",2868,"AT1G47128",3697,3000,NA,NA,"RD21","apoplast, cysteine-type endopeptidase activity, cysteine-type peptidase activity, cytoplasm, cytoplasmic stress granule, defense response to fungus, extracellular region, extracellular space, lysosome, nucleus, P-body, peptidase activity, plant-type vacuole, plasma membrane, plasmodesma, protein binding, proteolysis involved in protein catabolic process, regulation of stomatal closure, response to water deprivation, secretory vesicle, vacuole"
"7061","Chir08Ox-b23620.2",0,1.57999771178038,0.61,0.044,0,"10","Chir08Ox-b23620.2",19948,"AT5G61160",2711,1724,NA,NA,"ACT","agmatine N4-coumaroyltransferase activity, cytoplasm"
"7062","Chir05Ox-b10710.22",0,1.57456732167835,0.841,0.385,0,"10","Chir05Ox-b10710.2",NA,NA,NA,NA,NA,NA,NA,NA
"7063","Chir02Ox-b13630.2",0,1.5725103892897,0.753,0.323,0,"10","Chir02Ox-b13630.2",4253,"AT1G67480",2682,2597,NA,NA,"AT1G67480.1","amino acid metabolic process, cell differentiation, cellular catabolic process, cytoplasm, organonitrogen compound catabolic process, regulation of developmental growth, regulation of multicellular organismal process, regulation of reproductive process, response to light intensity"
"7064","Chir06Ox-b04360.22",0,1.57059329933398,0.669,0.229,0,"10","Chir06Ox-b04360.2",NA,NA,NA,NA,NA,NA,NA,NA
"7065","Chir07Ox-b24640.2",0,1.56956920385479,0.909,0.284,0,"10","Chir07Ox-b24640.2",17147,"AT4G27470",1697,1596,NA,NA,"ATRMA3","cellular response to hypoxia, endoplasmic reticulum, ER-associated misfolded protein catabolic process, nucleus, ubiquitin protein ligase activity, ubiquitin-dependent protein catabolic process, ubiquitin-like protein conjugating enzyme binding, ubiquitin-protein transferase activity"
"7066","Chir03Ox-b33340.2",0,1.55398173351532,0.955,0.431,0,"10","Chir03Ox-b33340.2",8007,"AT2G18700",3504,3112,NA,NA,"ATTPS11","cytoplasm, glycosyltransferase activity, mitochondrion, trehalose biosynthetic process, trehalose metabolism in response to stress"
"7067","Chir08Ox-b28320.2",0,1.55295622117017,0.86,0.533,0,"10","Chir08Ox-b28320.2",20368,"AT5G65660",1468,1826,NA,NA,"K21L13.18","defense response to fungus, molecular_function, nucleus, secondary metabolic process"
"7068","Chir06Ox-b22660.2",0,1.54339484573954,0.896,0.503,0,"10","Chir06Ox-b22660.2",14150,"AT5G16650",2239,2221,NA,NA,"MTG13.10","biological_process, cytoplasm, molecular_function"
"7069","Chir04Ox-b02860.2",0,1.53655115509535,0.826,0.255,0,"10","Chir04Ox-b02860.2",8379,"AT2G23450",3433,3332,NA,NA,"F26B6.10","alpha-amino acid metabolic process, cell surface receptor signaling pathway, cellular catabolic process, cellular response to hormone stimulus, cellular response to oxygen-containing compound, defense response to bacterium, immune system process, kinase activity, organonitrogen compound catabolic process, phosphorylation, phyllome development, plasma membrane, protein phosphorylation, regulation of defense response, regulation of signal transduction, response to abscisic acid, response to organonitrogen compound, response to salicylic acid, response to salt stress, response to wounding"
"7070","Chir06Ox-b06810.2",0,1.51550296677225,0.889,0.565,0,"10","Chir06Ox-b06810.2",13038,"AT5G43060",2647,2988,NA,NA,"RD21B","cysteine-type endopeptidase activity, endoplasmic reticulum, extracellular region, extracellular space, lysosome, protein binding, proteolysis involved in protein catabolic process, secretory vesicle, vacuole"
"7071","Chir06Ox-b06450.2",0,1.50925418056904,0.871,0.47,0,"10","Chir06Ox-b06450.2",13015,"AT5G43260",1211,963,NA,NA,"AT5G43260.1","carboxylic acid metabolic process, chloroplast, defense response to other organism, response to abscisic acid, response to light stimulus, response to salt stress, response to water deprivation, secondary metabolic process"
"7072","Chir08Ox-b12540.2",0,1.50881706798519,0.641,0.148,0,"10","Chir08Ox-b12540.2",19080,"AT5G51070",4290,4668,NA,NA,"ERD1","ATP hydrolysis activity, chloroplast, chloroplast envelope, chloroplast stroma, plastid, protein-containing complex assembly"
"7073","Chir05Ox-b18790.21",0,1.50571191839908,0.931,0.551,0,"10","Chir05Ox-b18790.2",NA,NA,NA,NA,NA,NA,NA,NA
"7074","Chir01Ox-b22030.22",0,1.50473471918599,0.948,0.604,0,"10","Chir01Ox-b22030.2",NA,NA,NA,NA,NA,NA,NA,NA
"7075","Chir05Ox-b10740.2",0,1.50109851179195,0.983,0.862,0,"10","Chir05Ox-b10740.2",11199,"AT3G46000",1604,1785,NA,NA,"ADF2","actin cytoskeleton, actin filament binding, actin filament depolymerization, cytoplasm, cytosol, nucleus, protein binding"
"7076","Chir03Ox-b35360.2",0,1.49887550459559,0.836,0.244,0,"10","Chir03Ox-b35360.2",8155,"AT2G20740",2201,2017,NA,NA,"F5H14.29","biological_process, cytoplasm, molecular_function"
"7077","Chir01Ox-b26100.21",0,1.49646045465217,0.994,0.899,0,"10","Chir01Ox-b26100.2",NA,NA,NA,NA,NA,NA,NA,NA
"7078","Chir01Ox-b42830.2",0,1.49276192092854,0.84,0.352,0,"10","Chir01Ox-b42830.2",3376,"AT1G53920",2248,2179,NA,NA,"AT1G53920.1","defense response to fungus, lipase activity, mitochondrion, plant epidermis development, response to molecule of bacterial origin, root morphogenesis"
"7079","Chir05Ox-b14010.21",0,1.49087399063606,0.414,0.081,0,"10","Chir05Ox-b14010.2",NA,NA,NA,NA,NA,NA,NA,NA
"7080","Chir03Ox-b32380.2",0,1.48658612315017,0.784,0.456,0,"10","Chir03Ox-b32380.2",7937,"AT2G17880",1051,1275,NA,NA,"AT2G17880.1","chloroplast, response to light intensity, signal transduction"
"7081","Chir04Ox-b28610.2",0,1.48179357687162,0.658,0.119,0,"10","Chir04Ox-b28610.2",NA,NA,NA,NA,NA,NA,NA,NA
"7082","Chir07Ox-b36890.2",0,1.48081135083468,0.55,0.092,0,"10","Chir07Ox-b36890.2",18211,"AT4G38810",3447,3877,NA,NA,"SCS-B","calcium ion binding, cellular response to oxygen-containing compound, cytoplasm, cytosol, hormone-mediated signaling pathway, jasmonic acid mediated signaling pathway, monocarboxylic acid metabolic process, nucleus, plasma membrane, protein binding, protein kinase inhibitor activity, response to light intensity, response to light stimulus, response to water deprivation, response to wounding"
"7083","Chir06Ox-b13450.2",0,1.47932263007777,0.395,0.022,0,"10","Chir06Ox-b13450.2",13401,"AT5G26340",3759,4142,NA,NA,"STP13","carbohydrate transmembrane transporter activity, cytoplasm, hexose:proton symporter activity, high-affinity glucose:proton symporter activity, monosaccharide transmembrane transport, monosaccharide transmembrane transporter activity, plasma membrane, plasmodesma, plastid, response to abscisic acid, response to salt stress, response to water deprivation"
"7084","Chir02Ox-b17060.2",0,1.46982048256928,0.841,0.3,0,"10","Chir02Ox-b17060.2",4532,"AT1G70530",3022,3385,NA,NA,"CRK3","carboxylic acid metabolic process, cellular catabolic process, cellular response to hormone stimulus, cellular response to oxygen-containing compound, defense response to bacterium, extracellular region, immune system process, kinase activity, mitochondrion, plasma membrane, protein kinase activity, protein phosphorylation, protein serine/threonine kinase activity, response to fungus, response to organic cyclic compound, response to water deprivation, signal transduction, systemic acquired resistance"
"7085","Chir08Ox-b25990.2",0,1.46473367216911,0.52,0.066,0,"10","Chir08Ox-b25990.2",20159,"AT5G63450",1819,1904,NA,NA,"CYP94B1","chloroplast, heme binding, iron ion binding, jasmonic acid metabolic process, jasmonoyl-isoleucine-12-hydroxylase activity, monooxygenase activity, oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, protein binding, response to wounding"
"7086","Chir05Ox-b02880.22",0,1.4646948452055,0.858,0.402,0,"10","Chir05Ox-b02880.2",NA,NA,NA,NA,NA,NA,NA,NA
"7087","Chir01Ox-b43230.2",0,1.4638701556892,0.915,0.402,0,"10","Chir01Ox-b43230.2",3395,"AT1G54130",3204,3170,NA,NA,"AT-RSH3","chloroplast, GTP diphosphokinase activity, guanosine tetraphosphate biosynthetic process, leaf senescence, photosynthesis, plasma membrane"
"7088","Chir04Ox-b27980.2",0,1.46253345474291,0.935,0.62,0,"10","Chir04Ox-b27980.2",10235,"AT2G45140",1884,2496,NA,NA,"PVA12","cytosol, endoplasmic reticulum, endoplasmic reticulum membrane, endoplasmic reticulum membrane organization, endoplasmic reticulum-plasma membrane tethering, plasma membrane, protein binding, protein targeting"
"7089","Chir02Ox-b27570.21",0,1.46058102559052,0.747,0.31,0,"10","Chir02Ox-b27570.2",NA,NA,NA,NA,NA,NA,NA,NA
"7090","Chir01Ox-b13960.2",0,1.4600203821128,0.928,0.563,0,"10","Chir01Ox-b13960.2",1169,"AT1G14000",3113,2925,NA,NA,"VIK","auxin-activated signaling pathway, brassinosteroid mediated signaling pathway, cellular response to glucose stimulus, extracellular region, leaf vascular tissue pattern formation, MAP kinase kinase kinase activity, nucleus, plant-type vacuole, positive regulation of glucose transmembrane transport, protein binding, protein phosphorylation, protein serine/threonine kinase activity, protein serine/threonine/tyrosine kinase activity, response to auxin, response to salt"
"7091","Chir05Ox-b02030.21",0,1.45527640032528,0.522,0.047,0,"10","Chir05Ox-b02030.2",NA,NA,NA,NA,NA,NA,NA,NA
"7092","Chir06Ox-b00620.22",0,1.44797723041751,1,0.966,0,"10","Chir06Ox-b00620.2",NA,NA,NA,NA,NA,NA,NA,NA
"7093","Chir03Ox-b01880.21",0,1.44354731163115,0.852,0.423,0,"10","Chir03Ox-b01880.2",NA,NA,NA,NA,NA,NA,NA,NA
"7094","Chir06Ox-b11770.2",0,1.44174080732261,0.923,0.729,0,"10","Chir06Ox-b11770.2",13281,"AT5G28770",2081,1848,"Yes","bZIP","BZO2H3","cellular response to abscisic acid stimulus, cellular response to glucose stimulus, cellular response to starvation, DNA-binding transcription factor activity, entrainment of circadian clock, identical protein binding, kinase binding, nucleus, protein binding, protein heterodimerization activity, protein self-association, regulation of DNA-templated transcription"
"7095","Chir06Ox-b26800.21",0,1.43882838054574,0.568,0.072,0,"10","Chir06Ox-b26800.2",NA,NA,NA,NA,NA,NA,NA,NA
"7096","Chir01Ox-b15010.22",0,1.43523393521743,0.454,0.066,0,"10","Chir01Ox-b15010.2",NA,NA,NA,NA,NA,NA,NA,NA
"7097","Chir02Ox-b18530.2",0,1.43065935301192,0.997,0.954,0,"10","Chir02Ox-b18530.2",4648,"AT1G71950",1524,1457,NA,NA,"AT1G71950.1","defense response to other organism, endopeptidase inhibitor activity, extracellular region, mitochondrion, plasma membrane, response to abscisic acid, secretory vesicle"
"7098","Chir02Ox-b08950.2",0,1.42556229296439,0.417,0.038,0,"10","Chir02Ox-b08950.2",4007,"AT1G56250",1333,1525,NA,NA,"AtPP2-B14","camalexin biosynthetic process, carbohydrate binding, cellular response to organic substance, cellular response to oxygen-containing compound, chloroplast, cytoplasm, defense response to bacterium, defense response to fungus, immune system process, nucleus, phyllome development, protein binding, regulation of defense response, response to abscisic acid, response to chitin, response to inorganic substance, response to salicylic acid, response to wounding"
"7099","Chir08Ox-b06410.2",0,1.41948570400592,0.902,0.58,0,"10","Chir08Ox-b06410.2",18731,"AT4G11600",3621,1637,NA,NA,"ATGPX6","cellular oxidant detoxification, chloroplast, cytosol, glutathione peroxidase activity, mitochondrion, peroxidase activity, phospholipid-hydroperoxide glutathione peroxidase activity, plasma membrane, response to oxidative stress"
"7100","Chir05Ox-b21180.21",0,1.41854866138192,0.732,0.26,0,"10","Chir05Ox-b21180.2",NA,NA,NA,NA,NA,NA,NA,NA
"7101","Chir06Ox-b31630.2",0,1.40892553273288,0.822,0.356,0,"10","Chir06Ox-b31630.2",14903,"AT5G07320",2539,2483,NA,NA,"APC3","ADP transmembrane transporter activity, ADP transport, AMP transmembrane transporter activity, AMP transport, anion transmembrane transport, ATP transmembrane transporter activity, ATP transport, calcium ion binding, calcium ion transmembrane transport, calcium ion transmembrane transporter activity, cation transmembrane transport, chloroplast, mitochondrion, nucleotide transmembrane transport, phosphate ion transmembrane transport, phosphate ion transmembrane transporter activity, xenobiotic transmembrane transport"
"7102","Chir01Ox-b36920.2",0,1.40728410627458,0.67,0.258,0,"10","Chir01Ox-b36920.2",2944,"AT1G48330",910,898,NA,NA,"F11A17.11","molecular_function, plant-type cell wall organization or biogenesis, root development"
"7103","Chir02Ox-b01620.2",0,1.40631498564657,0.872,0.347,0,"10","Chir02Ox-b01620.2",3617,"AT1G63500",3346,3518,NA,NA,"BSK7","brassinosteroid mediated signaling pathway, nucleus, plasma membrane, plasmodesma, protein phosphorylation, protein serine/threonine kinase activity"
"7104","Chir07Ox-b25950.2",0,1.38785136105782,0.713,0.213,0,"10","Chir07Ox-b25950.2",17265,"AT4G28703",921,863,NA,NA,NA,"defense response to bacterium, flower development, hormone-mediated signaling pathway, immune system process, meristem development, molecular_function, nucleus, regulation of defense response, regulation of reproductive process, response to abscisic acid, response to chitin, response to fungus, response to jasmonic acid, response to osmotic stress, response to salicylic acid"
"7105","Chir04Ox-b22870.2",0,1.3861660024844,0.481,0.024,0,"10","Chir04Ox-b22870.2",9809,"AT2G40180",1640,1781,NA,NA,"ATHPP2C5","abscisic acid-activated signaling pathway, mitochondrion, myosin phosphatase activity, nucleus, protein dephosphorylation, protein serine/threonine phosphatase activity, stomatal lineage progression"
"7106","Chir01Ox-b43850.22",0,1.38346792380887,0.798,0.34,0,"10","Chir01Ox-b43850.2",NA,NA,NA,NA,NA,NA,NA,NA
"7107","Chir04Ox-b11070.21",0,1.38341167240599,0.808,0.318,0,"10","Chir04Ox-b11070.2",NA,NA,NA,NA,NA,NA,NA,NA
"7108","Chir06Ox-b37700.22",0,1.36891974684831,0.867,0.568,0,"10","Chir06Ox-b37700.2",NA,NA,NA,NA,NA,NA,NA,NA
"7109","Chir06Ox-b37580.21",0,1.36551891931911,0.778,0.256,0,"10","Chir06Ox-b37580.2",NA,NA,NA,NA,NA,NA,NA,NA
"7110","Chir06Ox-b19990.2",0,1.35665472149181,0.953,0.702,0,"10","Chir06Ox-b19990.2",13938,"AT5G19120",1564,1419,NA,NA,"T24G5.20","aspartic-type endopeptidase activity, cellular response to hypoxia, extracellular region, proteolysis"
"7111","Chir06Ox-b25450.2",0,1.3541573424785,0.358,0.023,0,"10","Chir06Ox-b25450.2",14380,"AT5G14000",1623,1732,"Yes","NAC","anac084","carboxylic acid biosynthetic process, cellular catabolic process, cellular lipid metabolic process, DNA binding, DNA-binding transcription factor activity, lipid biosynthetic process, nucleus, organic cyclic compound catabolic process, organic hydroxy compound metabolic process, regulation of DNA-templated transcription, response to salt stress, secondary metabolic process, transcription cis-regulatory region binding"
"7112","Chir01Ox-b27150.2",0,1.35381259185564,0.724,0.084,0,"10","Chir01Ox-b27150.2",2296,"AT1G28390",1781,2309,NA,NA,"F3M18.17","defense response to bacterium, defense response to other organism, nucleus, phosphorylation, plasma membrane, protein phosphorylation, protein serine/threonine kinase activity, response to fungus, response to inorganic substance, response to nitrogen compound, response to temperature stimulus, tissue development, transmembrane receptor protein tyrosine kinase activity"
"7113","ChirPtOx-b00360.22",0,1.35158652700114,0.999,0.974,0,"10","ChirPtOx-b00360.2",NA,NA,NA,NA,NA,NA,NA,NA
"7114","Chir06Ox-b01840.2",0,1.3501152030865,0.608,0.104,0,"10","Chir06Ox-b01840.2",12744,"AT5G46295",706,415,NA,NA,NA,"defense response to bacterium, defense response to fungus, immune system process, mitochondrion, molecular_function, regulation of defense response, response to chitin, response to salicylic acid, response to salt stress, response to water deprivation, response to wounding, toxin metabolic process"
"7115","Chir07Ox-b16170.23",0,1.34851059339733,0.973,0.715,0,"10","Chir07Ox-b16170.2",NA,NA,NA,NA,NA,NA,NA,NA
"7116","Chir01Ox-b16690.21",0,1.34803959509932,0.858,0.393,0,"10","Chir01Ox-b16690.2",NA,NA,NA,NA,NA,NA,NA,NA
"7117","Chir07Ox-b11440.2",0,1.34008900821121,0.516,0.058,0,"10","Chir07Ox-b11440.2",16102,"AT4G15120",1275,1083,NA,NA,"DL3605W","carboxylic acid metabolic process, defense response to bacterium, molecular_function, nucleus, organic acid biosynthetic process, response to abscisic acid, secondary metabolic process"
"7118","Chir07Ox-b14810.2",0,1.33952311320939,0.929,0.544,0,"10","Chir07Ox-b14810.2",16362,"AT4G17940",1478,1271,NA,NA,"T6K21.120","chloroplast, molecular_function, response to abscisic acid, response to hypoxia, root development, signaling"
"7119","Chir07Ox-b35100.2",0,1.32927799396396,0.871,0.33,0,"10","Chir07Ox-b35100.2",18056,"AT4G37680",2283,2318,NA,NA,"AT4G37680.3","mitochondrion, response to hormone, response to sucrose, signaling receptor activity"
"7120","Chir02Ox-b27870.2",0,1.32730142282519,0.516,0.064,0,"10","Chir02Ox-b27870.2",5400,"AT1G80120",1355,1542,NA,NA,"F18B13.20","anatomical structure maturation, carboxylic acid biosynthetic process, cell differentiation, cell wall organization or biogenesis, cellular_component, defense response, flavonoid metabolic process, glycosyl compound metabolic process, molecular_function, oxoacid metabolic process, response to abscisic acid, response to inorganic substance, response to jasmonic acid, response to wounding, root morphogenesis, tissue development"
