,Chirsutav12,pval,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,X,Athaliana,Chir_length,Ath_length,TF,TF_family,Gene_code_name,Gene_functions
675,Chir06Ox-b32010.2,0,0.426588778,0.311,0.005,0,16,Chir06Ox-b32010.2,14935,AT5G06930,3504,3825,NA,NA,MOJ9.10,"developmental growth, molecular_function, nuclear pore, nucleus, positive regulation of DNA-templated transcription, response to auxin, root morphogenesis, secondary metabolic process, tissue development"
676,Chir06Ox-b36690.2,0,0.781347994,0.51,0.012,0,16,Chir06Ox-b36690.2,15324,AT5G02260,2450,2200,NA,NA,ATEXPA9,"extracellular region, plant-type cell wall loosening, plant-type cell wall organization, unidimensional cell growth"
677,Chir06Ox-b36830.2,0,0.915978655,0.318,0.001,0,16,Chir06Ox-b36830.2,15338,AT5G02110,1688,1749,NA,NA,CYCD7;1,"cyclin-dependent protein kinase holoenzyme complex, cyclin-dependent protein serine/threonine kinase regulator activity, cytoplasm, embryo development ending in seed dormancy, mitotic cell cycle phase transition, nucleus, protein binding, regulation of cell cycle, regulation of cyclin-dependent protein serine/threonine kinase activity"
678,Chir07Ox-b08860.2,0,0.575637215,0.457,0.005,0,16,Chir07Ox-b08860.2,15939,AT4G13345,4575,4703,NA,NA,MEE55,"embryo development ending in seed dormancy, membrane, mitochondrion, molecular_function"
679,Chir07Ox-b15170.2,0,4.674377949,0.49,0.013,0,16,Chir07Ox-b15170.2,16392,AT4G18280,452,971,NA,NA,GRPL1,"cellular_component, molecular_function, response to stress"
680,Chir07Ox-b15600.2,0,0.811732523,0.649,0.014,0,16,Chir07Ox-b15600.2,16430,AT4G18640,4256,4222,NA,NA,MRH1,"chloroplast, endomembrane system, pollen tube, protein binding, protein phosphorylation, protein serine/threonine kinase activity, root hair cell differentiation"
681,Chir07Ox-b23500.2,0,1.919060075,0.894,0.001,0,16,Chir07Ox-b23500.2,NA,NA,NA,NA,NA,NA,NA,NA
682,Chir08Ox-b30160.2,0,1.835868459,0.523,0.02,0,16,Chir08Ox-b30160.2,20515,AT5G66440,1433,1257,NA,NA,K1F13.9,"defense response to other organism, molecular_function, nucleus, regulation of developmental process, response to fungus"
683,Chir07Ox-b30740.2,8.11E-36,0.26971195,0.479,0.094,1.60E-31,17,Chir07Ox-b30740.2,17672,AT4G33440,2922,3430,NA,NA,PGF14,"anatomical structure maturation, carbohydrate metabolic process, cell differentiation, chloroplast, developmental growth, indole-containing compound metabolic process, plant epidermis development, polygalacturonase activity, response to chitin, root morphogenesis"
684,Chir02Ox-b13140.21,1.51E-36,0.364605541,0.417,0.074,2.97E-32,17,Chir02Ox-b13140.2,NA,NA,NA,NA,NA,NA,NA,NA
685,Chir07Ox-b16320.2,1.17E-39,0.250196682,0.479,0.089,2.29E-35,17,Chir07Ox-b16320.2,16494,AT4G19450,3384,3067,NA,NA,T5K18.230,"carboxylic acid metabolic process, membrane, mitochondrion, molecular_function, organic acid biosynthetic process, response to light stimulus, secondary metabolic process, signal transduction"
686,Chir07Ox-b19300.22,4.38E-41,1.544954258,0.375,0.059,8.61E-37,17,Chir07Ox-b19300.2,NA,NA,NA,NA,NA,NA,NA,NA
687,Chir01Ox-b12730.22,2.80E-42,0.363914039,0.5,0.093,5.51E-38,17,Chir01Ox-b12730.2,NA,NA,NA,NA,NA,NA,NA,NA
688,Chir07Ox-b01780.23,1.21E-43,0.58796917,0.406,0.063,2.38E-39,17,Chir07Ox-b01780.2,NA,NA,NA,NA,NA,NA,NA,NA
689,Chir08Ox-b00680.2,5.37E-47,0.35400513,0.5,0.086,1.05E-42,17,Chir08Ox-b00680.2,18312,AT4G00530,1563,724,NA,NA,F6N23.20,"biological_process, mitochondrion, molecular_function"
690,Chir03Ox-b31670.22,2.14E-47,0.350670416,0.448,0.067,4.20E-43,17,Chir03Ox-b31670.2,NA,NA,NA,NA,NA,NA,NA,NA
691,Chir07Ox-b15520.2,7.50E-49,0.282916465,0.542,0.096,1.47E-44,17,Chir07Ox-b15520.2,16422,AT4G18580,1454,1390,NA,NA,F28J12.240,"biological_process, molecular_function"
692,Chir01Ox-b16570.21,1.51E-49,0.286037431,0.469,0.071,2.97E-45,17,Chir01Ox-b16570.2,NA,NA,NA,NA,NA,NA,NA,NA
693,Chir08Ox-b15750.21,1.51E-54,0.252837887,0.417,0.054,2.97E-50,17,Chir08Ox-b15750.2,NA,NA,NA,NA,NA,NA,NA,NA
694,Chir07Ox-b13170.2,8.88E-56,0.295857919,0.438,0.058,1.75E-51,17,Chir07Ox-b13170.2,16227,AT4G16480,3502,2976,NA,NA,ATINT4,"carbohydrate transmembrane transporter activity, membrane, myo-inositol transport, myo-inositol:proton symporter activity, plasma membrane, transmembrane transport, transmembrane transporter activity"
695,Chir04Ox-b15720.21,9.70E-59,0.264938647,0.51,0.073,1.91E-54,17,Chir04Ox-b15720.2,NA,NA,NA,NA,NA,NA,NA,NA
696,Chir07Ox-b27100.21,1.32E-59,0.321540827,0.542,0.081,2.59E-55,17,Chir07Ox-b27100.2,NA,NA,NA,NA,NA,NA,NA,NA
697,Chir07Ox-b16120.2,3.62E-62,0.334739962,0.448,0.055,7.12E-58,17,Chir07Ox-b16120.2,16476,AT4G19170,3197,2260,NA,NA,CCD4,"beta-carotene catabolic process, carotene catabolic process, carotenoid dioxygenase activity, chloroplast, chloroplast stroma, cytosol, plastoglobule, protein binding"
698,Chir08Ox-b21540.21,4.08E-63,0.310358226,0.375,0.039,8.02E-59,17,Chir08Ox-b21540.2,NA,NA,NA,NA,NA,NA,NA,NA
699,Chir07Ox-b31310.21,2.87E-64,0.361575942,0.604,0.093,5.64E-60,17,Chir07Ox-b31310.2,NA,NA,NA,NA,NA,NA,NA,NA
700,Chir02Ox-b02280.22,1.20E-64,0.458018903,0.385,0.04,2.35E-60,17,Chir02Ox-b02280.2,NA,NA,NA,NA,NA,NA,NA,NA
701,Chir01Ox-b20470.21,2.14E-68,0.347555444,0.615,0.093,4.20E-64,17,Chir01Ox-b20470.2,NA,NA,NA,NA,NA,NA,NA,NA
702,Chir04Ox-b13880.2,7.23E-71,0.441355914,0.49,0.058,1.42E-66,17,Chir04Ox-b13880.2,9066,AT2G31980,758,862,NA,NA,AtCYS2,"biological_process, cellular_component, extracellular region, molecular_function"
703,Chir06Ox-b20470.22,1.10E-71,0.409712951,0.635,0.093,2.16E-67,17,Chir06Ox-b20470.2,NA,NA,NA,NA,NA,NA,NA,NA
704,Chir02Ox-b17750.2,1.41E-73,0.394212023,0.562,0.075,2.78E-69,17,Chir02Ox-b17750.2,4585,AT1G71170,1270,1520,NA,NA,F23N20.16,"3-hydroxyisobutyrate dehydrogenase activity, chloroplast, NAD binding, NADP binding, valine catabolic process"
705,Chir06Ox-b13370.21,1.26E-74,0.552048594,0.604,0.086,2.47E-70,17,Chir06Ox-b13370.2,NA,NA,NA,NA,NA,NA,NA,NA
706,Chir06Ox-b21260.21,4.19E-75,0.344461613,0.49,0.055,8.24E-71,17,Chir06Ox-b21260.2,NA,NA,NA,NA,NA,NA,NA,NA
707,Chir03Ox-b14230.21,7.91E-76,0.35686356,0.375,0.033,1.56E-71,17,Chir03Ox-b14230.2,NA,NA,NA,NA,NA,NA,NA,NA
708,Chir04Ox-b00790.21,4.40E-76,0.371642188,0.458,0.049,8.65E-72,17,Chir04Ox-b00790.2,NA,NA,NA,NA,NA,NA,NA,NA
709,Chir04Ox-b18480.21,1.40E-78,0.285541064,0.521,0.058,2.75E-74,17,Chir04Ox-b18480.2,NA,NA,NA,NA,NA,NA,NA,NA
710,Chir04Ox-b20970.21,1.01E-85,0.451219842,0.469,0.045,1.98E-81,17,Chir04Ox-b20970.2,NA,NA,NA,NA,NA,NA,NA,NA
711,Chir06Ox-b22590.21,4.77E-86,0.306311518,0.531,0.057,9.38E-82,17,Chir06Ox-b22590.2,NA,NA,NA,NA,NA,NA,NA,NA
712,Chir05Ox-b06130.21,2.97E-93,0.336720562,0.552,0.056,5.84E-89,17,Chir05Ox-b06130.2,NA,NA,NA,NA,NA,NA,NA,NA
713,Chir08Ox-b09290.21,1.48E-96,0.499146623,0.479,0.042,2.90E-92,17,Chir08Ox-b09290.2,NA,NA,NA,NA,NA,NA,NA,NA
714,Chir08Ox-b11150.22,3.87E-99,0.390234744,0.51,0.047,7.62E-95,17,Chir08Ox-b11150.2,NA,NA,NA,NA,NA,NA,NA,NA
715,Chir04Ox-b03520.21,2.26E-99,0.362153336,0.5,0.045,4.44E-95,17,Chir04Ox-b03520.2,NA,NA,NA,NA,NA,NA,NA,NA
716,Chir05Ox-b09690.23,2.66E-100,1.035348016,0.677,0.084,5.23E-96,17,Chir05Ox-b09690.2,NA,NA,NA,NA,NA,NA,NA,NA
717,Chir02Ox-b13990.2,2.88E-109,0.399477251,0.562,0.052,5.66E-105,17,Chir02Ox-b13990.2,NA,NA,NA,NA,NA,NA,NA,NA
718,Chir04Ox-b23830.21,2.33E-110,0.577043748,0.677,0.076,4.59E-106,17,Chir04Ox-b23830.2,NA,NA,NA,NA,NA,NA,NA,NA
719,Chir07Ox-b13600.22,1.11E-114,0.488415394,0.5,0.039,2.18E-110,17,Chir07Ox-b13600.2,NA,NA,NA,NA,NA,NA,NA,NA
720,Chir01Ox-b02560.21,5.60E-115,0.369766057,0.448,0.032,1.10E-110,17,Chir01Ox-b02560.2,NA,NA,NA,NA,NA,NA,NA,NA
721,Chir07Ox-b35070.21,7.10E-117,0.304841008,0.49,0.036,1.40E-112,17,Chir07Ox-b35070.2,NA,NA,NA,NA,NA,NA,NA,NA
722,Chir07Ox-b30800.21,3.67E-120,0.457942164,0.635,0.062,7.21E-116,17,Chir07Ox-b30800.2,NA,NA,NA,NA,NA,NA,NA,NA
723,Chir03Ox-b26100.22,1.85E-124,0.912842412,0.656,0.064,3.64E-120,17,Chir03Ox-b26100.2,NA,NA,NA,NA,NA,NA,NA,NA
724,Chir05Ox-b22220.2,5.78E-125,0.447310069,0.448,0.03,1.14E-120,17,Chir05Ox-b22220.2,12065,AT3G56630,2671,1871,NA,NA,CYP94D2,"chloroplast, cytosol, heme binding, iron ion binding, oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, response to light stimulus"
725,Chir04Ox-b13790.22,2.57E-129,0.317423853,0.385,0.021,5.06E-125,17,Chir04Ox-b13790.2,NA,NA,NA,NA,NA,NA,NA,NA
726,Chir06Ox-b11710.21,8.26E-130,0.893008197,0.573,0.046,1.62E-125,17,Chir06Ox-b11710.2,NA,NA,NA,NA,NA,NA,NA,NA
727,Chir08Ox-b16070.2,5.07E-132,0.41604039,0.333,0.015,9.96E-128,17,Chir08Ox-b16070.2,19337,AT5G54130,2886,3053,NA,NA,NA,"3'-5'-exoribonuclease activity, calcium ion binding, cell differentiation, developmental growth, regulation of developmental process, regulation of growth"
728,Chir04Ox-b09590.2,4.38E-135,0.311342336,0.354,0.017,8.61E-131,17,Chir04Ox-b09590.2,8743,AT2G28140,1032,1282,NA,NA,F24D13.7,"mitochondrion, molecular_function, response to light stimulus"
729,Chir01Ox-b23540.2,9.27E-147,0.302021272,0.531,0.035,1.82E-142,17,Chir01Ox-b23540.2,1986,AT1G23760,2276,2493,NA,NA,PG3,"biological_process, extracellular region"
730,Chir02Ox-b23160.2,4.95E-147,0.435417062,0.552,0.038,9.74E-143,17,Chir02Ox-b23160.2,5011,AT1G76110,2586,2581,NA,NA,AT1G76110.1,"DNA binding, DNA-binding transcription factor activity, karyogamy, nucleus, polar nucleus fusion, protein binding, regulation of DNA-templated transcription"
731,Chir04Ox-b14410.2,1.07E-153,0.51544687,0.479,0.027,2.10E-149,17,Chir04Ox-b14410.2,9107,AT2G32510,1513,1538,NA,NA,MAPKKK17,"abscisic acid-activated signaling pathway, MAP kinase kinase kinase activity, nucleus, protein binding, protein kinase activity, protein kinase binding, protein phosphorylation, protein serine/threonine kinase activity, response to abscisic acid, response to osmotic stress, signal transduction"
732,Chir01Ox-b42310.2,6.42E-160,0.272150926,0.448,0.023,1.26E-155,17,Chir01Ox-b42310.2,3337,AT1G53470,3399,3447,NA,NA,AT1G53470.1,"anion transport, cell wall organization or biogenesis, cellular component biogenesis, defense response to other organism, developmental growth, mechanosensitive ion channel activity, nucleus, plant epidermis development, plasma membrane, response to abscisic acid, response to water deprivation, root morphogenesis"
733,Chir07Ox-b09330.22,1.08E-170,1.238721296,0.896,0.097,2.12E-166,17,Chir07Ox-b09330.2,NA,NA,NA,NA,NA,NA,NA,NA
734,Chir08Ox-b10640.2,5.64E-172,0.325513422,0.521,0.029,1.11E-167,17,Chir08Ox-b10640.2,18970,AT5G49740,3995,3475,NA,NA,ATFRO7,"chloroplast, ferric-chelate reductase activity, oxidoreductase activity, photosynthetic electron transport chain, plasma membrane, plastid"
735,Chir05Ox-b27260.22,3.01E-176,1.754358592,0.906,0.097,5.92E-172,17,Chir05Ox-b27260.2,NA,NA,NA,NA,NA,NA,NA,NA
736,Chir06Ox-b30840.21,4.33E-177,0.506770241,0.542,0.031,8.52E-173,17,Chir06Ox-b30840.2,NA,NA,NA,NA,NA,NA,NA,NA
737,Chir07Ox-b19690.2,4.27E-182,0.438269634,0.667,0.045,8.39E-178,17,Chir07Ox-b19690.2,16754,AT4G22910,3544,3604,NA,NA,CCS52A1,"anaphase-promoting complex, anaphase-promoting complex binding, anaphase-promoting complex-dependent catabolic process, DNA endoreduplication, multidimensional cell growth, nucleus, positive regulation of anaphase-promoting complex-dependent catabolic process, positive regulation of ubiquitin protein ligase activity, protein binding, trichome branching, ubiquitin ligase activator activity"
738,Chir01Ox-b06910.2,4.34E-184,0.778828645,0.635,0.043,8.53E-180,17,Chir01Ox-b06910.2,580,AT1G07473,584,923,NA,NA,NA,"biological_process, molecular_function, nucleus"
739,Chir01Ox-b36490.21,1.68E-194,0.721397921,0.74,0.052,3.30E-190,17,Chir01Ox-b36490.2,NA,NA,NA,NA,NA,NA,NA,NA
740,Chir05Ox-b14010.22,6.00E-202,2.664654524,0.969,0.096,1.18E-197,17,Chir05Ox-b14010.2,NA,NA,NA,NA,NA,NA,NA,NA
741,Chir02Ox-b22350.21,4.40E-202,0.472394969,0.583,0.031,8.65E-198,17,Chir02Ox-b22350.2,NA,NA,NA,NA,NA,NA,NA,NA
742,Chir07Ox-b36730.2,1.74E-205,1.338764795,0.896,0.083,3.42E-201,17,Chir07Ox-b36730.2,18196,AT4G39010,3387,3366,NA,NA,AtGH9B18,"cellulase activity, extracellular region, fruit dehiscence, fruit valve development, plant-type cell wall loosening"
743,Chir07Ox-b11440.23,1.26E-211,2.391055354,0.917,0.078,2.48E-207,17,Chir07Ox-b11440.2,NA,NA,NA,NA,NA,NA,NA,NA
744,Chir07Ox-b18390.21,3.98E-216,1.025046208,0.917,0.078,7.83E-212,17,Chir07Ox-b18390.2,NA,NA,NA,NA,NA,NA,NA,NA
745,Chir02Ox-b19470.21,7.22E-217,1.181512471,0.833,0.065,1.42E-212,17,Chir02Ox-b19470.2,NA,NA,NA,NA,NA,NA,NA,NA
746,Chir04Ox-b02130.2,2.12E-218,0.363823431,0.594,0.03,4.18E-214,17,Chir04Ox-b02130.2,8324,AT2G22730,3654,3275,NA,NA,T9I22.17,"chloroplast, membrane, mitochondrion, transmembrane transport, transmembrane transporter activity, transporter activity"
747,Chir03Ox-b20250.22,5.39E-220,0.502643728,0.656,0.036,1.06E-215,17,Chir03Ox-b20250.2,NA,NA,NA,NA,NA,NA,NA,NA
748,Chir05Ox-b19860.22,2.68E-222,0.664534449,0.708,0.042,5.26E-218,17,Chir05Ox-b19860.2,NA,NA,NA,NA,NA,NA,NA,NA
749,Chir04Ox-b14340.21,2.31E-224,0.740124286,0.812,0.056,4.54E-220,17,Chir04Ox-b14340.2,NA,NA,NA,NA,NA,NA,NA,NA
750,Chir05Ox-b18920.2,1.39E-230,0.490820242,0.615,0.031,2.73E-226,17,Chir05Ox-b18920.2,11785,AT3G53370,1285,1055,Yes,S1Fa-like,F4P12.70,"cellular component assembly, molecular_function, nucleus, oxoacid metabolic process, plant epidermis development, regulation of DNA-templated transcription, response to wounding, tissue development"
751,Chir02Ox-b26840.21,1.68E-232,0.895943511,0.875,0.066,3.30E-228,17,Chir02Ox-b26840.2,NA,NA,NA,NA,NA,NA,NA,NA
752,Chir02Ox-b23140.22,1.60E-233,0.80130063,0.667,0.036,3.15E-229,17,Chir02Ox-b23140.2,NA,NA,NA,NA,NA,NA,NA,NA
753,Chir08Ox-b20180.2,3.29E-242,0.528745314,0.677,0.035,6.47E-238,17,Chir08Ox-b20180.2,19674,AT5G58000,3136,2867,NA,NA,RTN21,"biological_process, molecular_function, nucleus"
754,Chir01Ox-b41180.21,1.19E-248,0.567693407,0.479,0.017,2.34E-244,17,Chir01Ox-b41180.2,NA,NA,NA,NA,NA,NA,NA,NA
755,Chir07Ox-b32040.2,9.53E-256,0.531859831,0.625,0.028,1.87E-251,17,Chir07Ox-b32040.2,17784,AT4G34530,1968,1783,Yes,bHLH,CIB1,"DNA binding, DNA-binding transcription factor activity, DNA-templated transcription, negative regulation of innate immune response, nucleus, positive regulation of flower development, protein binding, protein dimerization activity, regulation of DNA-templated transcription, response to blue light"
756,Chir05Ox-b26400.2,4.89E-275,0.356986591,0.427,0.012,9.61E-271,17,Chir05Ox-b26400.2,12366,AT3G60540,1012,1052,NA,NA,T8B10.200,"carboxylic acid metabolic process, endoplasmic reticulum membrane, membrane, organic acid biosynthetic process, post-translational protein targeting to membrane, translocation, response to endoplasmic reticulum stress, signal transduction, SRP-dependent cotranslational protein targeting to membrane, translocation, tetrapyrrole metabolic process"
757,Chir03Ox-b24290.22,2.17E-286,2.607841446,1,0.074,4.26E-282,17,Chir03Ox-b24290.2,NA,NA,NA,NA,NA,NA,NA,NA
758,Chir01Ox-b01210.21,0,3.964144417,0.969,0.006,0,17,Chir01Ox-b01210.2,NA,NA,NA,NA,NA,NA,NA,NA
759,Chir01Ox-b04070.21,0,0.943919933,0.885,0.033,0,17,Chir01Ox-b04070.2,NA,NA,NA,NA,NA,NA,NA,NA
760,Chir01Ox-b17020.21,0,0.774286346,0.76,0.005,0,17,Chir01Ox-b17020.2,NA,NA,NA,NA,NA,NA,NA,NA
761,Chir01Ox-b22260.2,0,0.548422752,0.417,0.002,0,17,Chir01Ox-b22260.2,1886,AT1G22530,3106,3119,NA,NA,AT1G22530.1,"cellular response to auxin stimulus, Golgi apparatus, nucleus, plasma membrane, protease binding, protein localization involved in auxin polar transport"
762,Chir01Ox-b25590.21,0,1.082034426,0.875,0.034,0,17,Chir01Ox-b25590.2,NA,NA,NA,NA,NA,NA,NA,NA
763,Chir01Ox-b27220.21,0,2.887054939,0.938,0.017,0,17,Chir01Ox-b27220.2,NA,NA,NA,NA,NA,NA,NA,NA
764,Chir02Ox-b08470.21,0,0.852832999,0.708,0.002,0,17,Chir02Ox-b08470.2,NA,NA,NA,NA,NA,NA,NA,NA
765,Chir02Ox-b11600.21,0,0.335535447,0.417,0.008,0,17,Chir02Ox-b11600.2,NA,NA,NA,NA,NA,NA,NA,NA
766,Chir02Ox-b17620.21,0,2.971197177,0.969,0.004,0,17,Chir02Ox-b17620.2,NA,NA,NA,NA,NA,NA,NA,NA
767,Chir03Ox-b09370.2,0,0.849282917,0.74,0.002,0,17,Chir03Ox-b09370.2,6233,AT3G10185,1464,757,NA,NA,GASA13,"biological_process, extracellular region, molecular_function"
768,Chir03Ox-b24280.21,0,2.428962057,0.969,0.005,0,17,Chir03Ox-b24280.2,NA,NA,NA,NA,NA,NA,NA,NA
769,Chir03Ox-b29700.21,0,0.543597473,0.51,0.005,0,17,Chir03Ox-b29700.2,NA,NA,NA,NA,NA,NA,NA,NA
770,Chir04Ox-b09930.21,0,3.458058192,0.896,0.032,0,17,Chir04Ox-b09930.2,NA,NA,NA,NA,NA,NA,NA,NA
771,Chir04Ox-b11570.22,0,1.021834802,0.865,0.021,0,17,Chir04Ox-b11570.2,NA,NA,NA,NA,NA,NA,NA,NA
772,Chir04Ox-b21420.2,0,1.825038503,0.667,0.006,0,17,Chir04Ox-b21420.2,9686,AT2G38900,1102,960,NA,NA,T7F6.7,"defense response, extracellular region, molecular_function, response to wounding"
773,Chir04Ox-b22430.21,0,0.283189877,0.479,0.008,0,17,Chir04Ox-b22430.2,NA,NA,NA,NA,NA,NA,NA,NA
774,Chir04Ox-b26400.2,0,0.278978439,0.438,0.006,0,17,Chir04Ox-b26400.2,NA,NA,NA,NA,NA,NA,NA,NA
775,Chir04Ox-b28800.21,0,0.977435559,0.76,0.009,0,17,Chir04Ox-b28800.2,NA,NA,NA,NA,NA,NA,NA,NA
776,Chir04Ox-b28960.21,0,1.532129997,0.969,0.04,0,17,Chir04Ox-b28960.2,NA,NA,NA,NA,NA,NA,NA,NA
777,Chir05Ox-b01300.2,0,1.269743374,0.708,0.001,0,17,Chir05Ox-b01300.2,10614,AT2G02250,1922,1385,NA,NA,AtPP2-B2,"carbohydrate binding, nucleus"
778,Chir05Ox-b23410.21,0,2.606799966,0.927,0.006,0,17,Chir05Ox-b23410.2,NA,NA,NA,NA,NA,NA,NA,NA
779,Chir05Ox-b26380.22,0,0.723339474,0.771,0.028,0,17,Chir05Ox-b26380.2,NA,NA,NA,NA,NA,NA,NA,NA
780,Chir06Ox-b02740.2,0,0.441973503,0.479,0.01,0,17,Chir06Ox-b02740.2,12815,AT5G45580,2104,2235,Yes,G2-like,GFR,"cellular_component, DNA-binding transcription factor activity, protein binding, regulation of DNA-templated transcription, regulation of phenylpropanoid metabolic process"
781,Chir06Ox-b07470.2,0,0.440803524,0.604,0.007,0,17,Chir06Ox-b07470.2,13070,AT5G42690,3261,3516,NA,NA,MJB21.6,"biological_process, mitochondrion, molecular_function, nucleus"
782,Chir06Ox-b11410.2,0,3.373425808,0.51,0.001,0,17,Chir06Ox-b11410.2,13259,AT5G25980,3058,3069,NA,NA,BGLU37,"apoplast, beta-glucosidase activity, carbohydrate metabolic process, chloroplast, cytosolic ribosome, defense response to insect, extracellular region, glucosinolate catabolic process, glucosinolate glucohydrolase activity, peroxisome, plant-type vacuole, plasmodesma, plastid, regulation of stomatal movement, response to abscisic acid, secretory vesicle, thioglucosidase activity"
783,Chir06Ox-b11430.2,0,1.749567029,0.49,0.003,0,17,Chir06Ox-b11430.2,NA,NA,NA,NA,NA,NA,NA,NA
784,Chir06Ox-b11450.2,0,0.290613309,0.406,0.008,0,17,Chir06Ox-b11450.2,NA,NA,NA,NA,NA,NA,NA,NA
785,Chir06Ox-b11500.21,0,7.489931684,0.927,0.041,0,17,Chir06Ox-b11500.2,NA,NA,NA,NA,NA,NA,NA,NA
786,Chir06Ox-b11510.2,0,0.579010505,0.604,0.002,0,17,Chir06Ox-b11510.2,NA,NA,NA,NA,NA,NA,NA,NA
787,Chir06Ox-b11980.21,0,7.561215913,0.927,0.045,0,17,Chir06Ox-b11980.2,NA,NA,NA,NA,NA,NA,NA,NA
788,Chir06Ox-b11990.2,0,1.901136783,0.49,0.004,0,17,Chir06Ox-b11990.2,NA,NA,NA,NA,NA,NA,NA,NA
789,Chir06Ox-b13650.2,0,6.271175145,0.594,0.012,0,17,Chir06Ox-b13650.2,NA,NA,NA,NA,NA,NA,NA,NA
790,Chir06Ox-b13660.2,0,6.86743318,0.833,0.02,0,17,Chir06Ox-b13660.2,NA,NA,NA,NA,NA,NA,NA,NA
791,Chir06Ox-b21480.2,0,0.628480858,0.677,0.001,0,17,Chir06Ox-b21480.2,NA,NA,NA,NA,NA,NA,NA,NA
792,Chir06Ox-b23300.2,0,0.414726801,0.51,0.001,0,17,Chir06Ox-b23300.2,14198,AT5G16080,1422,1539,NA,NA,AtCXE17,"cellular_component, leaf senescence, methyl indole-3-acetate esterase activity, phyllome development, protein binding, regulation of defense response, response to alcohol, response to inorganic substance, response to lipid, response to osmotic stress, signal transduction"
793,Chir06Ox-b36510.21,0,1.551825003,0.927,0.009,0,17,Chir06Ox-b36510.2,NA,NA,NA,NA,NA,NA,NA,NA
794,Chir06Ox-b36690.21,0,0.61655892,0.573,0.013,0,17,Chir06Ox-b36690.2,NA,NA,NA,NA,NA,NA,NA,NA
795,Chir07Ox-b01400.2,0,1.028884824,0.802,0.005,0,17,Chir07Ox-b01400.2,15524,AT5G40960,654,798,NA,NA,MEE6.3,"biological_process, membrane, molecular_function"
796,Chir07Ox-b14910.21,0,0.624500518,0.458,0.009,0,17,Chir07Ox-b14910.2,NA,NA,NA,NA,NA,NA,NA,NA
797,Chir07Ox-b15170.21,0,1.904549442,0.854,0.013,0,17,Chir07Ox-b15170.2,NA,NA,NA,NA,NA,NA,NA,NA
798,Chir07Ox-b35460.21,0,0.28213716,0.365,0.001,0,17,Chir07Ox-b35460.2,NA,NA,NA,NA,NA,NA,NA,NA
799,Chir08Ox-b02160.21,0,0.863096656,0.542,0.002,0,17,Chir08Ox-b02160.2,NA,NA,NA,NA,NA,NA,NA,NA
800,Chir08Ox-b04810.2,0,0.335320771,0.5,0.001,0,17,Chir08Ox-b04810.2,18638,AT4G04450,2916,3218,Yes,WRKY,WRKY42,"DNA binding, DNA-binding transcription factor activity, negative regulation of DNA-templated transcription, nucleus, positive regulation of leaf senescence, protein binding, regulation of DNA-templated transcription, sequence-specific DNA binding, transcription cis-regulatory region binding"
801,Chir08Ox-b09940.21,0,3.938691824,0.99,0.016,0,17,Chir08Ox-b09940.2,NA,NA,NA,NA,NA,NA,NA,NA
802,Chir08Ox-b11790.21,0,0.570903717,0.562,0.008,0,17,Chir08Ox-b11790.2,NA,NA,NA,NA,NA,NA,NA,NA
803,Chir08Ox-b15230.21,0,0.684894106,0.781,0.021,0,17,Chir08Ox-b15230.2,NA,NA,NA,NA,NA,NA,NA,NA
804,Chir08Ox-b28260.21,0,0.877326023,0.771,0.036,0,17,Chir08Ox-b28260.2,NA,NA,NA,NA,NA,NA,NA,NA
805,Chir08Ox-b30160.21,0,2.454259674,1,0.019,0,17,Chir08Ox-b30160.2,NA,NA,NA,NA,NA,NA,NA,NA
